Ministry,Dept Code,Dept Name,Division Name,Code 2,Code 3,Code 4,Description,2023-2024 Actual Expenditure,2024-2025 Budget Estimate,2024-2025 Revised Estimate,2025-2026 Budget Estimate,TYPE
CABINET SECRETARIAT,FC21N19,NO. 009.- NATIONAL DISASTER MANAGEMENT AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 009,CABINET DIVISION,A01,A012,A012-1,Regular Allowances,-217391,-241734,-241734,-282730,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N19,NO. 009.- NATIONAL DISASTER MANAGEMENT AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 009,CABINET DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-131462,-139992,-115992,-167357,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N19,NO. 009.- NATIONAL DISASTER MANAGEMENT AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 009,CABINET DIVISION,A03,,,Operating Expenses,230490,273819,223819,287167,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A01,,,Employees Related Expenses,355832,350581,370622,364603,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A01,A011,,Pay,157498,149445,147984,148750,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A01,A011,A011-1,Pay of Officers,-99876,-86882,-92626,-92647,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A01,A011,A011-2,Pay of Other Staff,-57622,-62563,-55358,-56103,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A01,A012,,Allowances,198334,201136,222638,215853,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A01,A012,A012-1,Regular Allowances,-184523,-188214,-204938,-198798,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-13811,-12922,-17700,-17055,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A03,,,Operating Expenses,147186,761754,327203,416380,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A04,,,Employees Retirement Benefits,13815,7960,10440,8100,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A05,,,"Grants, Subsidies and Write off Loans",800,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A09,,,Physical Assets,110598,96160,126244,5650,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21P23,NO. 010.- BOARD OF INVESTMENT DEMANDS FOR GRANTS DEMAND NO. 010,CABINET DIVISION,A13,,,Repairs and Maintenance,44924,55180,23294,11450,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A01,,,Employees Related Expenses,95260,117304,117554,121996,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A01,A011,,Pay,46573,51626,51626,57653,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A01,A011,A011-1,Pay of Officers,-39229,-39561,-39561,-45911,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A01,A011,A011-2,Pay of Other Staff,-7344,-12065,-12065,-11742,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A01,A012,,Allowances,48687,65678,65928,64343,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A01,A012,A012-1,Regular Allowances,-39866,-58668,-58615,-55933,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-8821,-7010,-7313,-8410,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A03,,,Operating Expenses,25336,24175,18756,25717,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A04,,,Employees Retirement Benefits,15,3575,3565,3679,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A05,,,"Grants, Subsidies and Write off Loans",60,13,60,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A09,,,Physical Assets,50,590,6733,60,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F02,NO. 011.- PRIME MINISTER'S INSPECTION COMMISSION DEMANDS FOR GRANTS DEMAND NO. 011,CABINET DIVISION,A13,,,Repairs and Maintenance,1936,1200,286,1527,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21S40,NO. 012.- SPECIAL TECHNOLOGY ZONE AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 012,CABINET DIVISION,A01,,,Employees Related Expenses,357835,422009,392009,438889,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21S40,NO. 012.- SPECIAL TECHNOLOGY ZONE AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 012,CABINET DIVISION,A01,A011,,Pay,239826,250634,267734,285573,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21S40,NO. 012.- SPECIAL TECHNOLOGY ZONE AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 012,CABINET DIVISION,A01,A011,A011-1,Pay of Officers,-224734,-228077,-247977,-259871,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21S40,NO. 012.- SPECIAL TECHNOLOGY ZONE AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 012,CABINET DIVISION,A01,A011,A011-2,Pay of Other Staff,-15092,-22557,-19757,-25702,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21S40,NO. 012.- SPECIAL TECHNOLOGY ZONE AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 012,CABINET DIVISION,A01,A012,,Allowances,118009,171375,124275,153316,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21S40,NO. 012.- SPECIAL TECHNOLOGY ZONE AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 012,CABINET DIVISION,A01,A012,A012-1,Regular Allowances,-53999,-118438,-78338,-95647,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21S40,NO. 012.- SPECIAL TECHNOLOGY ZONE AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 012,CABINET DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-64010,-52937,-45937,-57669,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21S40,NO. 012.- SPECIAL TECHNOLOGY ZONE AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 012,CABINET DIVISION,A03,,,Operating Expenses,326226,328292,321292,344296,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N28,TERRORISM AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 013,CABINET DIVISION,A01,,,Employees Related Expenses,100000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N28,TERRORISM AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 013,CABINET DIVISION,A01,A011,,Pay,85000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N28,TERRORISM AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 013,CABINET DIVISION,A01,A011,A011-1,Pay of Officers,-75000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N28,TERRORISM AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 013,CABINET DIVISION,A01,A011,A011-2,Pay of Other Staff,-10000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N28,TERRORISM AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 013,CABINET DIVISION,A01,A012,,Allowances,15000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N28,TERRORISM AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 013,CABINET DIVISION,A01,A012,A012-1,Regular Allowances,-10000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N28,TERRORISM AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 013,CABINET DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-5000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N28,TERRORISM AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 013,CABINET DIVISION,A03,,,Operating Expenses,100000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C20,NO. 014.- CANNABIS CONTROL & REGULATORY AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 014,CABINET DIVISION,A01,,,Employees Related Expenses,100000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C20,NO. 014.- CANNABIS CONTROL & REGULATORY AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 014,CABINET DIVISION,A01,A011,,Pay,95000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C20,NO. 014.- CANNABIS CONTROL & REGULATORY AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 014,CABINET DIVISION,A01,A011,A011-1,Pay of Officers,-60000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C20,NO. 014.- CANNABIS CONTROL & REGULATORY AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 014,CABINET DIVISION,A01,A011,A011-2,Pay of Other Staff,-35000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C20,NO. 014.- CANNABIS CONTROL & REGULATORY AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 014,CABINET DIVISION,A01,A012,,Allowances,5000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C20,NO. 014.- CANNABIS CONTROL & REGULATORY AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 014,CABINET DIVISION,A01,A012,A012-1,Regular Allowances,,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C20,NO. 014.- CANNABIS CONTROL & REGULATORY AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 014,CABINET DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-5000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C20,NO. 014.- CANNABIS CONTROL & REGULATORY AUTHORITY DEMANDS FOR GRANTS DEMAND NO. 014,CABINET DIVISION,A03,,,Operating Expenses,100000,,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A01,,,Employees Related Expenses,2393500,2567819,3004970,2415928,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A01,A011,,Pay,1442468,1211117,1454655,1008488,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A01,A011,A011-1,Pay of Officers,-1045412,-765108,-1015276,-630666,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A01,A011,A011-2,Pay of Other Staff,-397056,-446009,-439379,-377822,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A01,A012,,Allowances,951032,1356702,1550315,1407440,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A01,A012,A012-1,Regular Allowances,-841882,-1087227,-1287979,-1100876,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-109150,-269475,-262336,-306564,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A02,,,Project Pre-Investment Analysis,100,60,100,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A03,,,Operating Expenses,960290,1276286,1235681,1358980,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A04,,,Employees Retirement Benefits,107165,189860,88807,194085,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A05,,,"Grants, Subsidies and Write off Loans",83059,1347442,950248,1295320,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A06,,,Transfers,3821760,4059798,4049225,4229124,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A09,,,Physical Assets,11244,64623,56882,57450,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21E02,NO. 015.- ESTABLISHMENT DIVISION DEMANDS FOR GRANTS DEMAND NO. 015,ESTABLISHMENT DIVISION,A13,,,Repairs and Maintenance,92084,163346,136989,263841,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A01,,,Employees Related Expenses,679247,791978,769726,803552,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A01,A011,,Pay,361031,349681,354124,371334,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A01,A011,A011-1,Pay of Officers,-215439,-210809,-213149,-228691,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A01,A011,A011-2,Pay of Other Staff,-145592,-138872,-140975,-142643,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A01,A012,,Allowances,318216,442297,415602,432218,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A01,A012,A012-1,Regular Allowances,-279245,-400103,-367104,-366639,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-38971,-42194,-48498,-65579,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A03,,,Operating Expenses,471204,505310,450787,486934,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A04,,,Employees Retirement Benefits,21079,18400,22565,22500,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A05,,,"Grants, Subsidies and Write off Loans",548,3000,3090,7300,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A09,,,Physical Assets,3251,51944,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21F01,NO. 016.- FEDERAL PUBLIC SERVICE COMMISSION DEMANDS FOR GRANTS DEMAND NO. 016,ESTABLISHMENT DIVISION,A13,,,Repairs and Maintenance,14352,16504,17891,56247,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N18,NO. 017.- NATIONAL SCHOOL OF PUBLIC POLICY DEMANDS FOR GRANTS DEMAND NO. 017,ESTABLISHMENT DIVISION,A01,,,Employees Related Expenses,1761782,1947428,1738708,1850685,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N18,NO. 017.- NATIONAL SCHOOL OF PUBLIC POLICY DEMANDS FOR GRANTS DEMAND NO. 017,ESTABLISHMENT DIVISION,A01,A011,,Pay,683239,617801,612386,656173,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N18,NO. 017.- NATIONAL SCHOOL OF PUBLIC POLICY DEMANDS FOR GRANTS DEMAND NO. 017,ESTABLISHMENT DIVISION,A01,A011,A011-1,Pay of Officers,-452822,-388001,-381447,-419373,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N18,NO. 017.- NATIONAL SCHOOL OF PUBLIC POLICY DEMANDS FOR GRANTS DEMAND NO. 017,ESTABLISHMENT DIVISION,A01,A011,A011-2,Pay of Other Staff,-230417,-229800,-230939,-236800,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N18,NO. 017.- NATIONAL SCHOOL OF PUBLIC POLICY DEMANDS FOR GRANTS DEMAND NO. 017,ESTABLISHMENT DIVISION,A01,A012,,Allowances,1078543,1329627,1126322,1194512,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N18,NO. 017.- NATIONAL SCHOOL OF PUBLIC POLICY DEMANDS FOR GRANTS DEMAND NO. 017,ESTABLISHMENT DIVISION,A01,A012,A012-1,Regular Allowances,-615748,-903790,-693205,-763733,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N18,NO. 017.- NATIONAL SCHOOL OF PUBLIC POLICY DEMANDS FOR GRANTS DEMAND NO. 017,ESTABLISHMENT DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-462795,-425837,-433117,-430779,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N18,NO. 017.- NATIONAL SCHOOL OF PUBLIC POLICY DEMANDS FOR GRANTS DEMAND NO. 017,ESTABLISHMENT DIVISION,A03,,,Operating Expenses,603134,1421086,1328806,1540363,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C52,NO. 018.- CIVIL SERVICES ACADEMY DEMANDS FOR GRANTS DEMAND NO. 018,ESTABLISHMENT DIVISION,A01,,,Employees Related Expenses,734930,1036050,886049,1077492,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C52,NO. 018.- CIVIL SERVICES ACADEMY DEMANDS FOR GRANTS DEMAND NO. 018,ESTABLISHMENT DIVISION,A01,A011,,Pay,387888,500219,464219,515000,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C52,NO. 018.- CIVIL SERVICES ACADEMY DEMANDS FOR GRANTS DEMAND NO. 018,ESTABLISHMENT DIVISION,A01,A011,A011-1,Pay of Officers,-273488,-375000,-350000,-402000,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C52,NO. 018.- CIVIL SERVICES ACADEMY DEMANDS FOR GRANTS DEMAND NO. 018,ESTABLISHMENT DIVISION,A01,A011,A011-2,Pay of Other Staff,-114400,-125219,-114219,-113000,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C52,NO. 018.- CIVIL SERVICES ACADEMY DEMANDS FOR GRANTS DEMAND NO. 018,ESTABLISHMENT DIVISION,A01,A012,,Allowances,347042,535831,421830,562492,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C52,NO. 018.- CIVIL SERVICES ACADEMY DEMANDS FOR GRANTS DEMAND NO. 018,ESTABLISHMENT DIVISION,A01,A012,A012-1,Regular Allowances,-252220,-432160,-313159,-405082,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C52,NO. 018.- CIVIL SERVICES ACADEMY DEMANDS FOR GRANTS DEMAND NO. 018,ESTABLISHMENT DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-94822,-103671,-108671,-157410,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C52,NO. 018.- CIVIL SERVICES ACADEMY DEMANDS FOR GRANTS DEMAND NO. 018,ESTABLISHMENT DIVISION,A03,,,Operating Expenses,467600,689193,689193,922791,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A01,,,Employees Related Expenses,121979,134865,113729,140259,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A01,A011,,Pay,60885,54420,49284,55950,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A01,A011,A011-1,Pay of Officers,-53262,-45520,-41897,-46050,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A01,A011,A011-2,Pay of Other Staff,-7623,-8900,-7387,-9900,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A01,A012,,Allowances,61094,80445,64445,84309,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A01,A012,A012-1,Regular Allowances,-56317,-73211,-56445,-76575,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-4777,-7234,-8000,-7734,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A03,,,Operating Expenses,26323,76455,14875,89859,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A04,,,Employees Retirement Benefits,10567,17039,6183,7050,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A09,,,Physical Assets,500,500,,,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21N15,NO. 019.- NATIONAL SECURITY DIVISION DEMANDS FOR GRANTS DEMAND NO. 019,NATIONAL SECURITY DIVISION,A13,,,Repairs and Maintenance,694,1700,640,2950,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C71,NO. 020.- COUNCIL OF COMMON INTEREST (SECRETARIAT) DEMANDS FOR GRANTS DEMAND NO. 020,NATIONAL SECURITY DIVISION,A01,,,Employees Related Expenses,43441,68128,58212,70853,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C71,NO. 020.- COUNCIL OF COMMON INTEREST (SECRETARIAT) DEMANDS FOR GRANTS DEMAND NO. 020,NATIONAL SECURITY DIVISION,A01,A011,,Pay,16665,21177,18450,22911,Curnt_exp_on_rev_acct
CABINET SECRETARIAT,FC21C71,NO. 020.- COUNCIL OF COMMON INTEREST (SECRETARIAT) DEMANDS FOR GRANTS DEMAND NO. 020,NATIONAL SECURITY DIVISION,A01,A011,A011-1,Pay of Officers,-11767,-17973,-13292,-19445,Curnt_exp_on_rev_acct
